Entities,Tokens,Raw Text
"['B-Fruit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Apples', 'are', 'recommended', 'by', 'many', 'doctors', ',', 'thanks', 'to', 'the', 'numerous', 'health', 'benefits', 'the', 'fruit', 'has', '.']","Apples are recommended by many doctors, thanks to the numerous health benefits the fruit has."
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ML_Model', 'I-ML_Model', 'B-Other_Quantity', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'model', 'preformed', 'better', 'than', 'random', 'with', 'an', 'average', 'test', 'AUC', 'value', 'of', '0.75', 'of', '100', 'replicate', 'tests', 'run', '.']",The model preformed better than random with an average test AUC value of 0.75 of 100 replicate tests run.
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Natural_Disaster', 'I-Natural_Disaster', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['This', 'paper', 'assesses', 'the', 'district', 'level', 'climate', 'vulnerability', 'in', 'the', 'state', 'of', 'Rajasthan', 'using', 'largescale', 'data', 'on', 'climate', 'and', 'socio-economic', 'variables', '.']",This paper assesses the district level climate vulnerability in the state of Rajasthan using largescale data on climate and socio-economic variables.
"['O', 'O', 'B-Season', 'I-Season', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Rainfall', 'I-Rainfall', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'B-Person', 'O', 'B-Person', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Soil', 'I-Soil', 'O', 'O', 'O', 'O']","['A', 'singular', 'rainy', 'season', 'in', 'the', 'Sahel', 'region', 'accounts', 'for', 'approximately', '600', 'mm', 'of', 'precipitation', '.', 'Plant', 'physiologists', ',', 'agronomists', ',', 'agro-foresters', ',', 'and', 'soil', 'scientists', 'encounter', 'difficulties', 'in', 'managing', 'the', 'spatial', 'variability', 'of', 'plant', 'growth', 'when', 'examining', 'or', 'simulating', 'treatment', 'impacts', 'on', 'acidic', 'sandy', 'soils', 'in', 'the', 'area', '.']","A singular rainy season in the Sahel region accounts for approximately 600 mm of precipitation . Plant physiologists , agronomists , agro-foresters , and soil scientists encounter difficulties in managing the spatial variability of plant growth when examining or simulating treatment impacts on acidic sandy soils in the area ."
"['O', 'O', 'O', 'O', 'O', 'B-Agri_Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Crop', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Natural_Resource', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'I-Location', 'O']","['Results', 'showed', 'that', 'integration', 'of', 'CA-based', 'management', 'practices', 'with', 'diversified', 'cropping', 'system', 'improved', 'the', 'wheat', 'yield', 'and', 'also', 'helped', 'in', 'improving', 'the', 'resource', '(', 'water', ')', 'use', 'efficiency', 'and', 'grain', 'quality', 'in', 'the', 'NW', 'India', '.']",Results showed that integration of CA-based management practices with diversified cropping system improved the wheat yield and also helped in improving the resource (water) use efficiency and grain quality in the NW India.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['This', 'planning', 'should', 'be', 'adopted', 'together', 'new', 'reserves', 'also', 'discovered', '.']",This planning should be adopted together new reserves also discovered.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['According', 'to', 'the', 'specific', 'agricultural', 'production', 'system', ',', 'farmers', 'adopt', 'innovations', ',', 'modify', 'them', 'or', 'innovate', 'on', 'their', 'own', '.']","According to the specific agricultural production system, farmers adopt innovations, modify them or innovate on their own."
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['We', 'suggest', 'that', 'management', 'plans', 'should', 'pay', 'special', 'attention', 'to', 'the', 'availability', 'of', 'habitats', 'which', 'serve', 'as', 'high', 'quality', 'food', 'reservoirs', 'and', 'can', 'potentially', 'contribute', 'to', 'enhance', 'the', 'species', 'population', 'viability', 'in', 'an', 'area', '.']",We suggest that management plans should pay special attention to the availability of habitats which serve as high quality food reservoirs and can potentially contribute to enhance the species population viability in an area.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Crop', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['There', 'was', 'a', 'decrease', '(', 'ranging', 'between', 'about', '10', 'and', '20', '%', ')', 'in', 'soybean', 'yield', 'in', 'all', 'the', 'three', 'future', 'scenarios', 'when', 'the', 'effect', 'of', 'rise', 'in', 'surface', 'air', 'temperature', 'at', 'the', 'time', 'of', 'the', 'doubling', 'of', 'CO2', 'concentration', 'was', 'considered', '.']",There was a decrease (ranging between about 10 and 20%) in soybean yield in all the three future scenarios when the effect of rise in surface air temperature at the time of the doubling of CO2 concentration was considered.
"['B-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Anthracnose', 'causes', 'the', 'wilting', ',', 'withering', ',', 'and', 'dying', 'of', 'tissues', '.']","Anthracnose causes the wilting, withering, and dying of tissues."
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['From', 'this', 'microscopic', 'angle', ',', 'the', 'danger', 'can', 'be', 'observed', 'most', 'closely', '.']","From this microscopic angle, the danger can be observed most closely."
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Crop', 'O', 'B-Season', 'I-Season', 'O']","['The', 'residual', 'effects', 'of', 'these', 'treatments', 'were', 'observed', 'in', 'seed', 'drill', 'and', 'zero', 'till', 'sown', 'wheat', 'in', 'rabi', 'seasons', '.']",The residual effects of these treatments were observed in seed drill and zero till sown wheat in rabi seasons.
"['O', 'B-Agri_Method', 'O', 'B-Agri_Method', 'O', 'O', 'O', 'B-Agri_Method', 'I-Agri_Method', 'O', 'O', 'B-Agri_Method', 'I-Agri_Method', 'I-Agri_Method', 'I-Agri_Method', 'O', 'B-Agri_Method', 'I-Agri_Method', 'I-Agri_Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Dissemination', 'of', 'new', 'farming', 'techniques', 'including', 'new', 'irrigation', 'methods', ',', 'new', 'methods', 'of', 'crop', 'farming', 'and', 'adapted', 'cropping', 'pattern', 'would', 'be', 'the', 'appropriate', 'derivatives', 'of', 'paradigm', 'shift', 'required', 'in', 'the', 'agriculture', 'sector', 'of', 'arid', 'region', '.']","Dissemination of new farming techniques including new irrigation methods, new methods of crop farming and adapted cropping pattern would be the appropriate derivatives of paradigm shift required in the agriculture sector of arid region."
"['O', 'O', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['With', 'a', 'doubling', 'in', 'CO2', 'concentrations', ',', 'experts', 'anticipate', 'an', 'average', 'temperature', 'alteration', 'of', '2.33�C', 'to', '4.78�C', '.']","With a doubling in CO2 concentrations , experts anticipate an average temperature alteration of 2.33�C to 4.78�C ."
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'chewable', 'texture', 'is', 'mainly', 'because', 'of', 'the', 'high', 'fiber', 'content', 'of', 'the', 'flesh', '.']",The chewable texture is mainly because of the high fiber content of the flesh.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Technology', 'O', 'O', 'B-Agri_Process', 'I-Agri_Process', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'aim', 'of', 'this', 'article', 'is', 'to', 'spotlight', 'the', 'innovations', 'in', 'automation', 'specifically', 'in', 'vegetable', 'cultivation', 'within', 'the', 'realm', 'of', 'Indian', 'agriculture', '.']",The aim of this article is to spotlight the innovations in automation specifically in vegetable cultivation within the realm of Indian agriculture .
"['O', 'O', 'O', 'O', 'B-Natural_Disaster', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'propagation', 'of', 'severe', 'drought', 'return', 'periods', 'within', 'the', 'basin', 'resembles', 'the', 'agro-meteorological', 'trends', '.']",The propagation of severe drought return periods within the basin resembles the agro-meteorological trends.
"['O', 'O', 'O', 'O', 'O', 'B-Season', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['It', 'is', 'only', 'in', 'the', 'summers', 'that', 'one', 'can', 'relish', 'the', 'taste', 'of', 'this', 'fruit', '.']",It is only in the summers that one can relish the taste of this fruit.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Agri_Process', 'I-Agri_Process', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Nutrient', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Duration', 'I-Duration', 'I-Duration', 'O']","['Therefore', ',', 'well', 'organized', 'agronomic', 'strategy', 'must', 'be', 'applied', 'in', 'this', 'mean', 'time', ',', 'number', 'of', 'crop', 'cultivation', 'practices', 'are', 'available', ',', 'they', 'can', 'minimize', 'P', 'use', 'along', 'with', 'improve', 'yield', 'and', 'can', 'save', 'P', 'and', 'extend', 'the', 'threat', 'to', 'several', 'hundred', 'years', '.']","Therefore, well organized agronomic strategy must be applied in this mean time, number of crop cultivation practices are available, they can minimize P use along with improve yield and can save P and extend the threat to several hundred years."
"['O', 'O', 'B-Nutrient', 'O', 'O', 'O', 'O', 'B-Agri_Process', 'I-Agri_Process', 'O']","['Hence', ',', 'P', 'is', 'widely', 'used', 'in', 'crop', 'production', '.']","Hence, P is widely used in crop production."
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'pulp', 'of', 'the', 'fruit', 'becomes', 'softer', 'and', 'has', 'a', 'yellow', 'to', 'dark', 'orange', 'color', ',', 'based', 'on', 'the', 'extent', 'of', 'ripening', '.']","The pulp of the fruit becomes softer and has a yellow to dark orange color, based on the extent of ripening."
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Natural_Disaster', 'I-Natural_Disaster', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['This', 'paper', 'assesses', 'the', 'district', 'level', 'climate', 'vulnerability', 'in', 'the', 'state', 'of', 'Rajasthan', 'using', 'largescale', 'data', 'on', 'climate', 'and', 'socio-economic', 'variables', '.']",This paper assesses the district level climate vulnerability in the state of Rajasthan using largescale data on climate and socio-economic variables.
"['B-Nutrient', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Zn', 'was', 'found', 'to', 'have', 'a', 'number', 'of', 'different', 'effects', 'as', 'in', 'some', 'cases', 'it', 'decreased', ',', 'in', 'others', 'increased', ',', 'and', 'in', 'others', 'had', 'no', 'effect', 'on', 'plant', 'susceptibility', 'to', 'disease', '.']","Zn was found to have a number of different effects as in some cases it decreased, in others increased, and in others had no effect on plant susceptibility to disease."
"['B-Agri_Process', 'I-Agri_Process', 'O', 'B-Location', 'I-Location', 'I-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Yield', 'improvement', 'in', 'old', 'farming', 'areas', 'has', 'been', 'recently', 'recognized', 'as', 'a', 'practice', 'that', 'will', 'further', 'increase', 'crop', 'production', '.']",Yield improvement in old farming areas has been recently recognized as a practice that will further increase crop production.
"['O', 'B-Fruit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O']","['The', 'papayas', 'are', 'one', 'of', 'the', 'best', 'seasonal', 'fruits', 'in', 'India', '.']",The papayas are one of the best seasonal fruits in India.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Date_and_Time', 'O', 'O', 'O', 'O', 'O', 'B-Date_and_Time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'I-Location', 'O', 'B-Location', 'O', 'O']","['Due', 'to', 'the', '“', 'planned', 'economy', '”', 'experiment', ',', 'which', 'took', 'place', 'from', 'the', 'end', 'of', 'the', '1940s', 'to', 'the', 'end', 'of', 'the', '1980s', ',', 'these', 'two', 'regions', 'are', 'generally', 'classified', 'as', 'Central', 'Europe', '(', 'CE', ')', '.']","Due to the “planned economy” experiment, which took place from the end of the 1940s to the end of the 1980s, these two regions are generally classified as Central Europe (CE)."
"['O', 'O', 'O', 'O', 'O', 'B-Crop', 'O', 'O', 'B-Natural_Disaster', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ML_Model', 'I-ML_Model', 'O', 'O', 'O', 'O', 'O', 'B-Natural_Disaster', 'I-Natural_Disaster', 'B-Organization', 'O', 'O', 'O', 'B-Organization', 'O', 'B-Crop', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'B-Organization', 'I-Organization', 'I-Organization', 'I-Organization', 'B-Organization', 'I-Organization', 'B-Crop', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Crop', 'B-Crop', 'I-Crop', 'B-Crop', 'O']","['Through', 'the', 'use', 'of', 'current', 'and', 'predicted', 'future', 'climate', 'data', 'for', 'approximately', '2055', ',', 'we', 'leveraged', 'the', 'Ecocrop', 'model', 'to', 'forecast', 'the', 'implications', 'of', 'climate', 'change', 'on', 'the', 'areas', 'appropriate', 'for', 'the', 'crops', 'mentioned', 'in', 'Table', '1', 'of', 'the', 'International', 'Treaty', 'on', 'Plant', 'Genetic', 'Resources', 'for', 'Food', 'and', 'Agriculture', ',', 'in', 'addition', 'to', 'other', 'vital', 'staple', 'and', 'cash', 'crops', '.']","Through the use of current and predicted future climate data for approximately 2055 , we leveraged the Ecocrop model to forecast the implications of climate change on the areas appropriate for the crops mentioned in Table 1 of the International Treaty on Plant Genetic Resources for Food and Agriculture , in addition to other vital staple and cash crops ."
"['O', 'B-Crop', 'I-Crop', 'O', 'B-Organism', 'I-Organism', 'O', 'I-Agri_Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Growing', 'green', 'fodder', 'for', 'dairy', 'animals', 'through', 'hydroponic', 'systems', 'is', 'a', 'viable', 'alternative', 'method', '.']",Growing green fodder for dairy animals through hydroponic systems is a viable alternative method .
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Natural_Disaster', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Natural_Disaster', 'I-Natural_Disaster', 'O', 'O']","['Creating', 'novel', 'strains', 'with', 'better', 'tolerance', 'to', 'abiotic', 'and', 'biotic', 'stresses', 'is', 'imperative', 'to', 'alleviate', 'the', 'impacts', 'of', 'changing', 'climates', 'and', 'environmental', 'factors', '.']",Creating novel strains with better tolerance to abiotic and biotic stresses is imperative to alleviate the impacts of changing climates and environmental factors .
"['B-Disease', 'O', 'O', 'O', 'O', 'B-Disease', 'I-Disease', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Weather', 'O', 'B-Weather', 'O', 'O']","['Anthracnose', ',', 'a', 'group', 'of', 'fungal', 'diseases', 'that', 'affect', 'a', 'variety', 'of', 'plants', 'in', 'warm', ',', 'humid', 'areas', '.']","Anthracnose, a group of fungal diseases that affect a variety of plants in warm, humid areas."
"['O', 'O', 'O', 'O', 'O', 'B-Agri_Process', 'O', 'O', 'B-Chemical', 'O', 'O', 'O', 'O', 'O', 'B-Crop', 'O', 'B-Crop', 'O', 'O', 'O']","['The', 'results', 'revealed', 'that', 'different', 'irrigation', 'levels', 'and', 'anti-transpirants', 'significantly', 'influenced', 'the', 'performance', 'of', 'RH-749', 'and', 'RH-725', 'mustard', 'varieties', '.']",The results revealed that different irrigation levels and anti-transpirants significantly influenced the performance of RH-749 and RH-725 mustard varieties.
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['They', 'have', 'no', 'choice', 'other', 'than', 'to', 'actively', 'collaborate', 'with', 'all', 'the', 'other', 'partners', 'in', 'the', 'innovation', 'process', '.']",They have no choice other than to actively collaborate with all the other partners in the innovation process.
"['O', 'O', 'O', 'O', 'O', 'O', 'B-Agri_Process', 'I-Agri_Process', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Rainfall', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Natural_Resource', 'O', 'B-Natural_Resource', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'challenges', 'confronting', 'the', 'adoption', 'of', 'crop', 'diversification', 'relate', 'to', 'the', 'heavy', 'reliance', 'on', 'rainfall', 'for', 'the', 'maximum', 'cropped', 'area', 'in', 'the', 'country', ',', 'suboptimal', 'and', 'excessive', 'use', 'of', 'land', 'and', 'water', 'resources', ',', 'insufficient', 'supply', 'of', 'seeds', 'and', 'improved', 'plant', 'materials', ',', 'land', 'fragmentation', ',', 'and', 'inadequate', 'post-harvest', 'infrastructure', 'for', 'perishable', 'produce', '.']","The challenges confronting the adoption of crop diversification relate to the heavy reliance on rainfall for the maximum cropped area in the country , suboptimal and excessive use of land and water resources , insufficient supply of seeds and improved plant materials , land fragmentation , and inadequate post-harvest infrastructure for perishable produce ."
"['O', 'B-ML_Model', 'O', 'O', 'B-Other_Quantity', 'I-Other_Quantity', 'I-Other_Quantity', 'I-Other_Quantity', 'O', 'O', 'B-ML_Model', 'O', 'O', 'B-Other_Quantity', 'I-Other_Quantity', 'I-Other_Quantity', 'O', 'O', 'B-ML_Model', 'O', 'O', 'B-Other_Quantity', 'I-Other_Quantity', 'I-Other_Quantity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Natural_Resource', 'I-Natural_Resource', 'O', 'O', 'O', 'O', 'O', 'B-Treatment', 'I-Treatment', 'O']","['With', 'RMSE', 'ranging', 'from', '0.036', 'to', '0.067', 'cm3', 'cm-3', ',', 'MAE', 'ranging', 'from', '0.020', 'to', '0.059', ',', 'and', 'R2', 'ranging', 'from', '0.848', 'to', '0.959', ',', 'the', 'findings', 'showed', 'that', 'the', 'model', 'fairly', 'represented', 'the', 'differences', 'in', 'soil', 'water', 'content', 'at', 'all', 'sites', 'in', 'seven', 'treatments', '.']","With RMSE ranging from 0.036 to 0.067 cm3 cm-3, MAE ranging from 0.020 to 0.059, and R2 ranging from 0.848 to 0.959, the findings showed that the model fairly represented the differences in soil water content at all sites in seven treatments."
